Country Name,"Series Name","2020","2021","2022","2023"
Tunisia,"GDP per capita growth (annual %)","-9.43669835870003","3.74173592017368","1.83027791719874","-0.399410951873563"
Tunisia,"Inflation, consumer prices (annual %)","5.63415115897625","5.706350208307","8.30646124447623","9.32899597507865"
Tunisia,"Gini index","..","33.7","..",".."
Tunisia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Turkiye,"GDP (constant 2015 US$)","1015597149114.51","1131775214457.33","1194401648109.12","1248351176123.39"
Turkiye,"GDP per capita (constant 2015 US$)","12179.661169348","13449.9261694512","14055.1055648777","14630.3726428449"
Turkiye,"GDP per capita growth (annual %)","0.876186370101166","10.4293952224225","4.49949975785783","4.0929402864446"
Turkiye,"Inflation, consumer prices (annual %)","12.2789574462574","19.5964926913324","72.3088359891207","53.8594087593315"
Turkiye,"Gini index","43","44.4","..",".."
Turkiye,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Turkmenistan,"GDP (constant 2015 US$)","48406917316.7445","51408146190.3826","54595451254.1863","58034964683.2001"
Turkmenistan,"GDP per capita (constant 2015 US$)","7744.56403163178","8106.16865103075","8489.72226563636","8906.39564819448"
Turkmenistan,"GDP per capita growth (annual %)","..","..","..",".."
Turkmenistan,"Inflation, consumer prices (annual %)","..","..","..",".."
Turkmenistan,"Gini index","..","..","..",".."
Turkmenistan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Turks and Caicos Islands,"GDP (constant 2015 US$)","802200837.95577","874603454.301532","928828863.968529","939974780.106825"
Turks and Caicos Islands,"GDP per capita (constant 2015 US$)","18118.1867819083","19386.5198009827","20323.1486766411","20406.7296276068"
Turks and Caicos Islands,"GDP per capita growth (annual %)","-28.7606998854916","7.00033085176537","4.8313409795758","0.411259850998263"
Turks and Caicos Islands,"Inflation, consumer prices (annual %)","..","..","..",".."
Turks and Caicos Islands,"Gini index","..","..","..",".."
Turks and Caicos Islands,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Tuvalu,"GDP (constant 2015 US$)","44019157.5155388","44813322.9441554","45116847.7756278","46855113.8352982"
Tuvalu,"GDP per capita (constant 2015 US$)","3976.79623412583","3999.76106249156","3988.40592075917","4111.54035058776"
Tuvalu,"GDP per capita growth (annual %)","-5.25215970260339","0.577470582190415","-0.283895501630582","3.08730937309292"
Tuvalu,"Inflation, consumer prices (annual %)","..","..","..",".."
Tuvalu,"Gini index","..","..","..",".."
Tuvalu,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Uganda,"GDP (constant 2015 US$)","40768765796.4748","42210585952.7826","44147216889.624","46456943698.4243"
Uganda,"GDP per capita (constant 2015 US$)","918.120097853684","920.547614479718","934.34083896449","956.251786882539"
Uganda,"GDP per capita growth (annual %)","-0.423316496776323","0.264400771937062","1.49837165050579","2.34507012904757"
Uganda,"Inflation, consumer prices (annual %)","3.31332289544502","2.20457204757414","7.1957888597581","5.35094804280395"
Uganda,"Gini index","..","..","..",".."
Uganda,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Ukraine,"GDP (constant 2015 US$)","98118355717.3319","101499146883.264","72309422774.9423","76141822182.0143"
Ukraine,"GDP per capita (constant 2015 US$)","2350.40014648438","2452.98291015625","2042.63903808594","2207.00927734375"
Ukraine,"GDP per capita growth (annual %)","-3.10165858921107","4.36448461386128","-16.7283581123208","8.04695569533568"
Ukraine,"Inflation, consumer prices (annual %)","2.73249209419427","9.36313917695223","20.1836366617478","12.8490222828559"
Ukraine,"Gini index","25.6","..","..",".."
Ukraine,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
United Arab Emirates,"GDP (constant 2015 US$)","383342656333.374","400036290964.175","431440812447.755","446126441632.292"
United Arab Emirates,"GDP per capita (constant 2015 US$)","41276.0555134414","42715.4401735558","45698.0105290114","46877.428687674"
United Arab Emirates,"GDP per capita growth (annual %)","-5.73104452161624","3.48721466285863","6.98241746623059","2.5808960718624"
United Arab Emirates,"Inflation, consumer prices (annual %)","-2.07940317940978","-0.0138599444012243","4.82788859594475",".."
United Arab Emirates,"Gini index","..","..","..",".."
United Arab Emirates,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
United Kingdom,"GDP (constant 2015 US$)","2830285881776.11","3075810468184.32","3209461471538.31","3212799884330.6"
United Kingdom,"GDP per capita (constant 2015 US$)","42191.9173665785","45889.6110228554","47343.4743776948","47005.1190099575"
United Kingdom,"GDP per capita growth (annual %)","-10.687168020963","8.76398582256878","3.16817537223257","-0.714682165144737"
United Kingdom,"Inflation, consumer prices (annual %)","0.989486703772491","2.51837109614213","7.92204883147902","6.79396706793963"
United Kingdom,"Gini index","32.6","32.4","..",".."
United Kingdom,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
United States,"GDP (constant 2015 US$)","19690968695000","20833085468000","21236308982000","21776284673936.2"
United States,"GDP per capita (constant 2015 US$)","59394.778327105","62741.0018131151","63720.7641611959","65020.3529285737"
United States,"GDP per capita growth (annual %)","-3.15644425196703","5.63386812824078","1.56159818901087","2.0395059357577"
United States,"Inflation, consumer prices (annual %)","1.23358439630629","4.69785886363742","8.00279982052121","4.11633838374488"
United States,"Gini index","39.7","39.7","41.3",".."
United States,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Uruguay,"GDP (constant 2015 US$)","55876702366.166","58984504648.2776","61761057234.7986","61988013788.3354"
Uruguay,"GDP per capita (constant 2015 US$)","16294.9259266656","17215.419918009","18044.0474170513","18108.693558116"
Uruguay,"GDP per capita growth (annual %)","-7.39838466784262","5.64896088197078","4.81328659416214","0.358268516871973"
Uruguay,"Inflation, consumer prices (annual %)","9.75640636078194","7.74791402314762","9.10437983075437","5.86910359896119"
Uruguay,"Gini index","40.2","40.8","40.6",".."
Uruguay,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Uzbekistan,"GDP (constant 2015 US$)","109099219833.869","117176236711.747","123818743202.772","131234217776.529"
Uzbekistan,"GDP per capita (constant 2015 US$)","3187.04897410086","3356.03325528917","3473.36164347529","3604.11282920572"
Uzbekistan,"GDP per capita growth (annual %)","0.0538222370206114","5.30221790005542","3.49604367004434","3.7643988490528"
Uzbekistan,"Inflation, consumer prices (annual %)","12.8677297362606","10.849239750812","11.4466436998834",".."
Uzbekistan,"Gini index","..","..","31.2",".."
Uzbekistan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Vanuatu,"GDP (constant 2015 US$)","821054304.95471","808309120.924144","823796784.515562","842026927.667832"
Vanuatu,"GDP per capita (constant 2015 US$)","2634.24388390429","2532.79663882328","2521.26089403061","2517.22518480336"
Vanuatu,"GDP per capita growth (annual %)","-7.21187853416568","-3.85109540163994","-0.455454836596076","-0.160067101219369"
Vanuatu,"Inflation, consumer prices (annual %)","5.32935073101715","2.34328358208953","6.67930581887121",".."
Vanuatu,"Gini index","..","..","..",".."
Vanuatu,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
"Venezuela, RB","GDP (constant 2015 US$)","..","..","..",".."
"Venezuela, RB","GDP per capita (constant 2015 US$)","..","..","..",".."
"Venezuela, RB","GDP per capita growth (annual %)","..","..","..",".."
"Venezuela, RB","Inflation, consumer prices (annual %)","..","..","..",".."
"Venezuela, RB","Gini index","..","..","..",".."
"Venezuela, RB","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Viet Nam,"GDP (constant 2015 US$)","323972192107.065","332245562394.77","359235578724.112","377364153384.167"
Viet Nam,"GDP per capita (constant 2015 US$)","3352.06001102928","3408.76455391101","3658.69316280086","3817.19766783045"
Viet Nam,"GDP per capita growth (annual %)","1.9373565936546","1.69163268841115","7.33194108707495","4.33227105899886"
Viet Nam,"Inflation, consumer prices (annual %)","3.22093436652514","1.83471554810444","3.15650749963129","3.25289282667662"
Viet Nam,"Gini index","36.8","..","36.1",".."
Viet Nam,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Virgin Islands (U.S.),"GDP (constant 2015 US$)","3800802294.5571","3909284951.97439","..",".."
Virgin Islands (U.S.),"GDP per capita (constant 2015 US$)","35758.794755453","36925.3325018833","..",".."
Virgin Islands (U.S.),"GDP per capita growth (annual %)","-1.56703477376428","3.26224011297933","..",".."
Virgin Islands (U.S.),"Inflation, consumer prices (annual %)","..","..","..",".."
Virgin Islands (U.S.),"Gini index","..","..","..",".."
Virgin Islands (U.S.),"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
West Bank and Gaza,"GDP (constant 2015 US$)","14037400000","15021700000","15635000000","14773700000"
West Bank and Gaza,"GDP per capita (constant 2015 US$)","2922.46801084844","3051.48607007995","3099.9609010368","2859.91937318215"
West Bank and Gaza,"GDP per capita growth (annual %)","-13.4963869730477","4.41469534491321","1.58856471383393","-7.74337275590695"
West Bank and Gaza,"Inflation, consumer prices (annual %)","-0.735332001092191","1.23748102831369","3.74122391852077","5.87110177678988"
West Bank and Gaza,"Gini index","..","..","..",".."
West Bank and Gaza,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
"Yemen, Rep.","GDP (constant 2015 US$)","..","..","..",".."
"Yemen, Rep.","GDP per capita (constant 2015 US$)","..","..","..",".."
"Yemen, Rep.","GDP per capita growth (annual %)","..","..","..",".."
"Yemen, Rep.","Inflation, consumer prices (annual %)","..","..","..",".."
"Yemen, Rep.","Gini index","..","..","..",".."
"Yemen, Rep.","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2.5","2.5","2.5","2.5"
Zambia,"GDP (constant 2015 US$)","23418945736.8993","24879098747.8861","26185157469.5017","27712400006.1479"
Zambia,"GDP per capita (constant 2015 US$)","1237.28330318262","1277.61202929094","1308.10183847533","1347.24133838697"
Zambia,"GDP per capita growth (annual %)","-5.59573305992129","3.2594577171275","2.38646854329585","2.99208354888158"
Zambia,"Inflation, consumer prices (annual %)","15.7330604721369","22.0207676245777","10.9932039209136","10.884531691282"
Zambia,"Gini index","..","..","51.5",".."
Zambia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Zimbabwe,"GDP (constant 2015 US$)","19009139106.1662","20618836217.7637","21963674104.6373","23052145847.3307"
Zimbabwe,"GDP per capita (constant 2015 US$)","1213.11705725994","1289.19906693257","1345.76908251471","1383.2331296118"
Zimbabwe,"GDP per capita growth (annual %)","-9.67040477679424","6.27161321467831","4.38799693803165","2.78383918785599"
Zimbabwe,"Inflation, consumer prices (annual %)","557.201817362051","98.5461050920624","104.705170628667",".."
Zimbabwe,"Gini index","..","..","..",".."
Zimbabwe,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","4","4","4","4"
,"","","","",""
,"","","","",""
,"","","","",""
Data from database: World Development Indicators,"","","","",""
Last Updated: 11/13/2024,"","","","",""
